City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
428,Edgewater,US,28.9889,-80.9023,65.01,55,75,19.89,broken clouds,2022-01-16 22:07:28
429,Henties Bay,NA,-22.116,14.2845,68.86,86,95,8.16,overcast clouds,2022-01-16 22:07:29
430,Road Town,VG,18.4167,-64.6167,80.69,83,40,9.22,scattered clouds,2022-01-16 22:07:29
431,Nanortalik,GL,60.1432,-45.2371,26.58,74,100,21.16,overcast clouds,2022-01-16 22:07:29
432,Diego De Almagro,CL,-26.3667,-70.05,74.71,41,0,12.21,clear sky,2022-01-16 22:07:29
433,Nacogdoches,US,31.6002,-94.6335,55.58,45,0,8.05,clear sky,2022-01-16 22:07:19
434,Xuddur,SO,4.1213,43.8894,75.2,60,100,14.09,overcast clouds,2022-01-16 22:07:30
435,Rorvik,NO,64.8621,11.2373,34.93,61,100,32.48,light snow,2022-01-16 22:07:30
436,Juneau,US,58.3019,-134.4197,38.84,97,100,0.0,snow,2022-01-16 22:07:30
437,Obera,AR,-27.4871,-55.1199,97.32,25,83,5.21,broken clouds,2022-01-16 22:07:31
438,Amapa,BR,1.0,-52.0,72.59,97,100,3.96,overcast clouds,2022-01-16 22:07:31
439,Broken Hill,AU,-31.95,141.4333,75.83,43,100,14.97,overcast clouds,2022-01-16 22:07:31
440,Pokrovsk,UA,48.282,37.1758,23.58,94,35,6.53,scattered clouds,2022-01-16 22:07:32
441,Komsomolskiy,UZ,40.4272,71.7189,42.22,42,95,4.29,overcast clouds,2022-01-16 22:07:32
442,Geraldton,AU,-28.7667,114.6,64.81,88,15,12.66,few clouds,2022-01-16 22:07:32
443,Huarmey,PE,-10.0681,-78.1522,75.27,74,55,10.45,broken clouds,2022-01-16 22:07:32
444,Tazovskiy,RU,67.4667,78.7,6.03,94,99,12.57,overcast clouds,2022-01-16 22:07:33
445,Balkanabat,TM,39.5108,54.3671,41.4,57,100,5.61,overcast clouds,2022-01-16 22:07:33
446,Storslett,NO,69.7678,21.0247,15.33,87,100,6.6,overcast clouds,2022-01-16 22:07:33
447,Ylojarvi,FI,61.5563,23.5961,28.94,92,0,8.05,clear sky,2022-01-16 22:07:33
448,Thongwa,MM,16.7619,96.5278,73.56,83,64,4.7,broken clouds,2022-01-16 22:07:34
449,Melito Di Porto Salvo,IT,37.9222,15.7714,56.79,76,0,10.36,clear sky,2022-01-16 22:07:34
450,Nioro,GM,13.35,-15.75,79.38,51,100,5.82,overcast clouds,2022-01-16 22:07:34
451,Coatzintla,MX,20.4833,-97.45,73.98,27,0,0.0,clear sky,2022-01-16 22:07:35
452,Butterworth,MY,5.3991,100.3638,80.01,82,40,6.91,scattered clouds,2022-01-16 22:07:35
453,Margate,GB,51.3813,1.3862,44.31,91,81,1.99,broken clouds,2022-01-16 22:07:35
454,Meadow Lake,US,34.8014,-106.5436,59.77,22,57,7.54,broken clouds,2022-01-16 22:07:35
455,Mersing,MY,2.4312,103.8405,77.09,87,86,9.37,overcast clouds,2022-01-16 22:07:36
456,Hwange,ZW,-18.3693,26.5019,73.31,69,100,1.79,overcast clouds,2022-01-16 22:07:36
457,Aykhal,RU,66.0,111.5,-20.67,98,85,11.68,overcast clouds,2022-01-16 22:07:36
458,Crowley,US,30.2141,-92.3746,53.91,64,5,12.66,clear sky,2022-01-16 22:07:36
459,Dubai,AE,25.2582,55.3047,67.93,83,0,8.05,clear sky,2022-01-16 22:07:37
460,Kieta,PG,-6.2167,155.6333,82.78,74,100,1.97,overcast clouds,2022-01-16 22:07:37
461,Luena,AO,-11.7833,19.9167,61.3,88,82,3.71,broken clouds,2022-01-16 22:07:37
462,Carmen,MX,18.6333,-91.8333,73.44,56,100,13.8,overcast clouds,2022-01-16 22:07:37
463,Caxito,AO,-8.5785,13.6643,70.66,91,33,0.94,scattered clouds,2022-01-16 22:07:38
464,Vengerovo,RU,55.6848,76.7471,30.34,74,100,25.97,overcast clouds,2022-01-16 22:08:38
465,Abay,KZ,49.6311,72.8539,25.18,85,97,14.54,overcast clouds,2022-01-16 22:08:38
466,Khandbari,NP,27.3747,87.2039,48.72,52,5,4.27,clear sky,2022-01-16 22:08:39
467,Caravelas,BR,-17.7125,-39.2481,76.91,83,1,6.91,clear sky,2022-01-16 22:08:39
468,Tomball,US,30.0972,-95.6161,58.5,47,0,1.01,clear sky,2022-01-16 22:08:36
469,Moses Lake,US,47.1301,-119.2781,34.18,86,100,5.75,overcast clouds,2022-01-16 22:04:26
470,Port Hedland,AU,-20.3167,118.5667,82.45,74,100,12.66,overcast clouds,2022-01-16 22:08:39
471,Havoysund,NO,70.9963,24.6622,25.68,69,100,21.07,light snow,2022-01-16 22:08:40
472,Tabou,CI,4.423,-7.3528,79.45,85,4,6.89,clear sky,2022-01-16 22:08:40
473,Manakara,MG,-22.1333,48.0167,72.64,96,68,8.3,light rain,2022-01-16 22:08:40
474,Filadelfia,US,39.9523,-75.1638,29.05,70,100,5.99,light snow,2022-01-16 22:05:22
475,Vestmannaeyjar,IS,63.4427,-20.2734,45.36,89,100,19.75,overcast clouds,2022-01-16 22:08:40
476,Paramonga,PE,-10.6667,-77.8333,74.3,75,39,9.46,scattered clouds,2022-01-16 22:08:41
477,Dharchula,IN,29.85,80.5333,47.14,37,62,8.21,broken clouds,2022-01-16 22:08:41
478,Barra Do Garcas,BR,-15.89,-52.2567,78.49,77,78,3.24,broken clouds,2022-01-16 22:08:41
479,Yining,CN,29.0361,114.5636,44.46,96,100,1.34,light rain,2022-01-16 22:08:42
480,North Bend,US,43.4065,-124.2243,58.86,76,0,8.05,clear sky,2022-01-16 22:08:42
481,Pangkalanbuun,ID,-2.6833,111.6167,73.33,98,100,1.63,overcast clouds,2022-01-16 22:08:42
482,Garelochhead,GB,56.082,-4.8291,46.09,91,53,6.69,broken clouds,2022-01-16 22:08:43
483,Pontianak,ID,-0.0333,109.3333,75.18,100,75,2.3,heavy intensity rain,2022-01-16 22:08:43
484,Brzeg,PL,50.8608,17.4674,37.69,88,100,17.27,overcast clouds,2022-01-16 22:08:43
485,Evensk,RU,61.95,159.2333,3.45,63,0,11.68,clear sky,2022-01-16 22:08:43
486,Santo Angelo,BR,-28.2992,-54.2631,98.44,26,59,9.13,broken clouds,2022-01-16 22:08:44
487,Yuxia,CN,34.0615,108.6291,41.16,52,0,2.46,clear sky,2022-01-16 22:08:44
488,Hazorasp,UZ,41.3194,61.0742,28.24,71,86,9.42,overcast clouds,2022-01-16 22:08:44
489,Tuy Hoa,VN,13.0833,109.3,70.34,92,71,3.83,broken clouds,2022-01-16 22:03:55
490,Bilibino,RU,68.0546,166.4372,-19.34,85,12,3.38,few clouds,2022-01-16 22:08:45
491,Janakkala,FI,60.9,24.6,31.66,87,77,8.68,broken clouds,2022-01-16 22:08:45
492,Trebnje,SI,45.9042,15.0217,33.04,92,31,0.83,scattered clouds,2022-01-16 22:08:45
493,Cockburn Town,TC,21.4612,-71.1419,77.94,75,4,16.96,clear sky,2022-01-16 22:08:03
494,Boa Vista,BR,2.8197,-60.6733,89.58,51,20,8.05,few clouds,2022-01-16 22:08:45
495,Rostock,DE,54.0887,12.1405,43.09,82,99,24.11,overcast clouds,2022-01-16 22:08:46
496,Mahibadhoo,MV,3.7833,72.9667,81.52,78,99,13.31,overcast clouds,2022-01-16 22:08:46
497,Tokur,RU,53.1333,132.9,-8.57,98,100,3.78,overcast clouds,2022-01-16 22:08:46
498,Roald,NO,62.5833,6.1333,35.74,55,75,24.16,broken clouds,2022-01-16 22:08:47
499,Deputatskiy,RU,69.3,139.9,-35.34,98,22,4.41,few clouds,2022-01-16 22:08:47
500,Shiraz,IR,29.6036,52.5388,40.46,74,1,4.07,clear sky,2022-01-16 22:08:47
501,Inuvik,CA,68.3499,-133.7218,-38.33,100,37,2.53,scattered clouds,2022-01-16 22:08:47
502,Khandyga,RU,62.6667,135.6,-44.19,100,63,0.94,broken clouds,2022-01-16 22:08:48
503,Jimenez,MX,28.3333,-105.4,65.14,10,37,4.94,scattered clouds,2022-01-16 22:08:48
504,Atambua,ID,-9.1061,124.8925,74.77,86,100,1.07,overcast clouds,2022-01-16 22:08:48
505,Yerbogachen,RU,61.2767,108.0108,-19.43,99,28,4.83,scattered clouds,2022-01-16 22:08:49
506,Penal,TT,10.1667,-61.4667,81.01,87,28,1.99,scattered clouds,2022-01-16 22:08:49
507,Bobcaygeon,CA,44.5462,-78.542,20.88,72,4,8.61,clear sky,2022-01-16 22:08:49
508,Berezovyy,RU,51.6667,135.7,6.67,97,100,3.76,light snow,2022-01-16 22:08:49
509,Yulara,AU,-25.2406,130.9889,71.44,100,75,17.27,broken clouds,2022-01-16 22:08:50
510,Ormara,PK,25.2088,64.6357,70.65,49,96,10.76,overcast clouds,2022-01-16 22:09:50
511,Pangnirtung,CA,66.1451,-65.7125,-14.33,69,0,5.59,clear sky,2022-01-16 22:09:50
512,Yinchuan,CN,38.4681,106.2731,21.67,53,0,2.82,clear sky,2022-01-16 22:09:51
513,Cartagena,CO,10.3997,-75.5144,83.82,74,40,10.36,scattered clouds,2022-01-16 22:09:20
514,Lorengau,PG,-2.0226,147.2712,82.2,79,95,3.29,light rain,2022-01-16 22:09:51
515,Tarakan,ID,3.3,117.6333,76.5,94,75,4.61,broken clouds,2022-01-16 22:09:51
516,Orlik,RU,52.5178,99.825,-0.63,87,88,3.09,overcast clouds,2022-01-16 22:09:51
517,Sukhobuzimskoye,RU,56.5,93.2728,15.69,93,100,2.75,overcast clouds,2022-01-16 22:09:52
518,Walvis Bay,NA,-22.9575,14.5053,69.1,78,85,8.08,light rain,2022-01-16 22:09:52
519,San Andres,CO,12.5847,-81.7006,82.42,69,40,6.91,scattered clouds,2022-01-16 22:06:26
520,Sioux Lookout,CA,50.1001,-91.917,19.8,90,100,7.29,overcast clouds,2022-01-16 22:09:34
521,Roma,US,43.2128,-75.4557,28.83,53,0,9.22,clear sky,2022-01-16 22:09:52
522,Williams Lake,CA,52.1415,-122.1445,35.62,90,100,6.53,overcast clouds,2022-01-16 22:09:44
523,Nishihara,JP,26.1842,127.7558,61.88,88,75,12.66,broken clouds,2022-01-16 22:09:53
524,Ambon,ID,-3.6954,128.1814,77.14,88,40,4.61,scattered clouds,2022-01-16 22:09:53
525,Fasa,IR,28.9383,53.6482,45.07,94,43,3.47,scattered clouds,2022-01-16 22:09:53
526,Elko,US,41.0002,-115.5012,39.22,53,6,1.21,clear sky,2022-01-16 22:09:54
527,Bakchar,RU,57.0186,82.0711,34.75,99,100,12.33,overcast clouds,2022-01-16 22:09:54
528,Xichang,CN,27.8964,102.2634,39.16,96,100,4.47,overcast clouds,2022-01-16 22:09:54
529,Vila,PT,42.0304,-8.1588,44.33,87,53,2.68,broken clouds,2022-01-16 22:09:54
530,Westport,US,41.1415,-73.3579,33.85,78,100,11.99,overcast clouds,2022-01-16 22:09:55
531,Jumla,NP,29.2747,82.1838,35.73,36,73,4.72,broken clouds,2022-01-16 22:09:55
532,Kolvereid,NO,64.8655,11.6047,32.65,61,100,28.77,light snow,2022-01-16 22:09:55
533,Meulaboh,ID,4.1363,96.1285,74.93,90,32,4.0,scattered clouds,2022-01-16 22:07:17
534,Taunggyi,MM,20.7833,97.0333,49.14,94,0,1.25,clear sky,2022-01-16 22:09:56
535,Ca Mau,VN,9.1769,105.15,73.71,85,44,7.36,scattered clouds,2022-01-16 22:09:56
536,Omboue,GA,-1.5746,9.2618,76.35,90,100,5.86,overcast clouds,2022-01-16 22:09:56
537,La Merced,CO,5.4019,-75.8847,61.47,91,85,3.8,overcast clouds,2022-01-16 22:09:56
538,Samarai,PG,-10.6167,150.6667,81.9,76,70,8.68,broken clouds,2022-01-16 22:09:57
539,Dunedin,NZ,-45.8742,170.5036,69.8,68,100,7.0,overcast clouds,2022-01-16 22:09:57
540,Shitanjing,CN,39.2342,106.3439,16.79,69,0,4.79,clear sky,2022-01-16 22:09:57
541,Tara,RU,56.8944,74.371,27.23,83,100,21.45,overcast clouds,2022-01-16 22:09:58
542,Rizomilos,GR,39.4333,22.75,38.17,87,0,1.03,clear sky,2022-01-16 22:09:58
543,Zhangye,CN,38.9342,100.4517,24.1,32,14,1.39,few clouds,2022-01-16 22:09:58
544,Shahrud,IR,36.4182,54.9763,35.69,60,0,1.01,clear sky,2022-01-16 22:09:58
545,Khasan,RU,42.4308,130.6434,12.85,59,60,18.5,broken clouds,2022-01-16 22:09:59
546,Remedios,CU,22.4947,-79.5458,70.72,60,61,16.4,broken clouds,2022-01-16 22:09:59
547,Gushikawa,JP,26.3544,127.8686,61.83,94,40,11.5,scattered clouds,2022-01-16 22:09:59
548,Peterhead,GB,57.5058,-1.7981,47.1,71,96,31.41,overcast clouds,2022-01-16 22:09:59
549,Mastung,PK,29.7994,66.845,44.1,76,100,4.03,overcast clouds,2022-01-16 22:10:00
550,Ambagarh Chauki,IN,20.7833,80.7167,59.29,74,0,4.07,clear sky,2022-01-16 22:10:00
551,Ponta Delgada,PT,37.7333,-25.6667,57.92,62,20,18.41,few clouds,2022-01-16 22:10:00
552,Vestmanna,FO,62.1564,-7.1664,34.72,87,100,11.5,light snow,2022-01-16 22:10:01
553,Xihe,CN,31.6864,113.4659,42.6,64,100,2.71,overcast clouds,2022-01-16 22:10:01
554,Sehithwa,BW,-20.4667,22.7167,74.86,50,91,3.36,overcast clouds,2022-01-16 22:10:01
555,Changji,CN,44.0167,87.3167,7.59,85,12,4.47,mist,2022-01-16 22:10:02
556,Makakilo City,US,21.3469,-158.0858,79.61,62,40,6.91,scattered clouds,2022-01-16 22:10:02
557,Port Victoria,KE,0.0939,33.9756,70.21,78,100,7.0,moderate rain,2022-01-16 22:10:02
558,Bukachacha,RU,52.9833,116.9167,-22.31,98,5,3.29,clear sky,2022-01-16 22:11:03
559,Dinguiraye,GN,11.3,-10.7167,76.6,22,90,3.27,overcast clouds,2022-01-16 22:11:03
560,Neiafu,TO,-18.65,-173.9833,82.22,78,79,7.23,light rain,2022-01-16 22:11:03
561,Berlevag,NO,70.8578,29.0864,26.55,59,75,14.97,light shower snow,2022-01-16 22:11:03
562,Pailon,BO,-17.65,-62.75,89.28,56,15,12.28,few clouds,2022-01-16 22:11:04
563,Lucea,JM,18.451,-78.1736,82.85,64,40,6.06,scattered clouds,2022-01-16 22:11:04
564,Almenara,BR,-16.1836,-40.6944,74.41,77,4,0.96,clear sky,2022-01-16 22:11:04
565,Battle Creek,US,42.3212,-85.1797,32.38,33,0,3.44,clear sky,2022-01-16 22:07:01
566,Ugoofaaru,MV,5.6667,73.0,81.88,76,32,13.51,scattered clouds,2022-01-16 22:11:05
567,Temryuk,RU,45.2722,37.3811,34.02,69,100,8.95,overcast clouds,2022-01-16 22:11:05
568,Tome,CL,-36.6167,-72.95,63.21,63,50,15.41,scattered clouds,2022-01-16 22:11:05
569,Laguna Beach,US,33.5423,-117.7831,79.02,41,75,1.01,broken clouds,2022-01-16 22:11:05
570,Leh,IN,34.1667,77.5833,0.28,70,78,3.8,broken clouds,2022-01-16 22:11:06
571,Barentu,ER,15.1139,37.5928,67.3,63,1,3.15,clear sky,2022-01-16 22:11:06
572,Fremont,US,37.5483,-121.9886,70.12,58,75,3.0,broken clouds,2022-01-16 22:06:54
573,Seddon,AU,-37.8068,144.8916,67.68,76,75,13.8,broken clouds,2022-01-16 22:11:06
574,Valdivia,CL,-39.8142,-73.2459,59.09,44,69,8.21,broken clouds,2022-01-16 22:11:07
575,Sabang,ID,5.8933,95.3214,81.09,76,90,14.65,overcast clouds,2022-01-16 22:11:07
576,Matagami,CA,49.7502,-77.6328,12.56,86,100,11.99,overcast clouds,2022-01-16 22:11:07
577,Pavilosta,LV,56.8879,21.1859,40.95,90,100,25.3,overcast clouds,2022-01-16 22:11:07
578,Lourdes,FR,43.1,-0.05,29.32,80,0,4.61,clear sky,2022-01-16 22:11:08
579,Muros,ES,42.7762,-9.0603,55.24,93,100,5.48,overcast clouds,2022-01-16 22:11:08
580,Cascais,PT,38.6979,-9.4215,55.06,73,74,1.99,broken clouds,2022-01-16 22:11:08
581,Corinto,GR,37.9407,22.9573,45.68,79,4,2.51,clear sky,2022-01-16 22:11:08
582,Benito Juarez,MX,19.385,-99.165,67.82,42,75,3.0,moderate rain,2022-01-16 22:11:09
583,Copiapo,CL,-27.3667,-70.3333,71.29,54,0,9.04,clear sky,2022-01-16 22:11:09
584,Stavern,NO,59.0,10.0333,45.3,67,100,25.21,overcast clouds,2022-01-16 22:11:09
585,Kapoeta,SS,4.7717,33.5903,85.12,36,83,5.48,broken clouds,2022-01-16 22:11:09
586,Bowen,AU,-20.0167,148.2333,84.56,67,76,7.4,broken clouds,2022-01-16 22:11:10
587,Qui Nhon,VN,13.7667,109.2333,70.79,91,77,7.81,broken clouds,2022-01-16 22:11:10
588,Bac Lieu,VN,9.285,105.7244,75.67,82,33,13.87,scattered clouds,2022-01-16 22:11:10
589,Pinsk,BY,52.1229,26.0951,30.85,78,100,13.73,light snow,2022-01-16 22:11:11
